model_id,canonical_family_id,derived_id,variant_id,generation_id,prompt_hash,prompt_text_or_path,parsed_answer,canonical_answer,correct,correct_answer_logprob,entropy,monitor_score,source_experiment_ids
qwen2p5_7b_instruct,EL_A_002,,0,qwen2p5_7b_instruct:EL_A_002:0:qwen_primary_20260616T091228Z,fc14220aa651daef563563e6c5e460716b47753750bab1ecb2a8ef6181437604,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,10.0 W,20.0 W,,-31.140625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_002,,1,qwen2p5_7b_instruct:EL_A_002:1:qwen_primary_20260616T091228Z,8135a5d7658bd507743afb6c7f205868365d6f44cf3fa83ca54c5e8e2e744664,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,10.0 W,20.0 W,,-30.921875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_002,,2,qwen2p5_7b_instruct:EL_A_002:2:qwen_primary_20260616T091228Z,afcdd70022757f4e17e42343b49108b84e7bb7762b9801f955653d146be331d1,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,10.0 W,20.0 W,,-31.03125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_002,,3,qwen2p5_7b_instruct:EL_A_002:3:qwen_primary_20260616T091228Z,b0a18cc744bf29bec4970d65c179a5f3d78c35988fd8df37b91561864af77720,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,10.0 W,20.0 W,,-31.09375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_003,,0,qwen2p5_7b_instruct:EL_A_003:0:qwen_primary_20260616T091228Z,5eb60c79385d90a6f07c89d4e1ab162fd312657ec0a1a43b2d3b9b04fbf2d5aa,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,0.0012 C,1.2e-3 C,,-30.40625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_003,,1,qwen2p5_7b_instruct:EL_A_003:1:qwen_primary_20260616T091228Z,e2459df0fc8e534023ae00c0ba471bdf3adc361b07075c039eba72e61508b649,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,0.0012 C,1.2e-3 C,,-30.109375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_003,,2,qwen2p5_7b_instruct:EL_A_003:2:qwen_primary_20260616T091228Z,7d5a87df2f98569d301fbfeec42c6d7da89de9f4cbe4733f8bfb8fcf1cd353ca,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,0.0012 C,1.2e-3 C,,-30.1875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_003,,3,qwen2p5_7b_instruct:EL_A_003:3:qwen_primary_20260616T091228Z,b274a51c8d78892e90793c594cce0492ec9f67d29551d5c28887adef5189535e,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,0.0012 C,1.2e-3 C,,-29.921875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_004,,0,qwen2p5_7b_instruct:EL_A_004:0:qwen_primary_20260616T091228Z,f43a7f56b4acedfbbfac92070d9f4c2c9d84f80830b260b4cb9b66a6808bf20f,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,26.97 N,5.394 N,,-25.46875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_004,,1,qwen2p5_7b_instruct:EL_A_004:1:qwen_primary_20260616T091228Z,d0d27899b8452c71fee914b1dbef392d815aa1e8bc6f36be0c343e579a6348da,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,259740.24 N,5.394 N,,-25.078125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_004,,2,qwen2p5_7b_instruct:EL_A_004:2:qwen_primary_20260616T091228Z,181de6138c94ead7a8ec9d0edfaf77cceabdc850529dc5b8b72401c59eb80d51,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,26.97 N,5.394 N,,-25.125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_004,,3,qwen2p5_7b_instruct:EL_A_004:3:qwen_primary_20260616T091228Z,428042e7cab19f4805ced0a92ad5a5b72b9762d456e6030df7c8689a0d5b077a,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,26.97 N,5.394 N,,-24.9375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_005,,0,qwen2p5_7b_instruct:EL_A_005:0:qwen_primary_20260616T091228Z,700621f05b7d8186427feb00489c9d3cb763b2420edaa242eddbd695c6e24cf5,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,22475000.0 N/C,1.124e6 N/C,,-47.40625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_005,,1,qwen2p5_7b_instruct:EL_A_005:1:qwen_primary_20260616T091228Z,856438f2ed80249028f6331018ba09c1df8ccecbed9949a3d66f755ca1c16718,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,22475000.0 N/C,1.124e6 N/C,,-47.34375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_005,,2,qwen2p5_7b_instruct:EL_A_005:2:qwen_primary_20260616T091228Z,85ea51d997f63870c8c5d6ad0bc2ad93f172c21321701aaab3f0db58e25522ea,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,22475000.0 N/C,1.124e6 N/C,,-47.46875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_005,,3,qwen2p5_7b_instruct:EL_A_005:3:qwen_primary_20260616T091228Z,c7ffa2fe47768fca484b8ae315032accb40cfd45d68ee3883882705efe6d39ba,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,22475000.0 N/C,1.124e6 N/C,,-47.28125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_001,,0,qwen2p5_7b_instruct:EL_B_001:0:qwen_primary_20260616T091228Z,30acd0c86eb615eed032b104196ce992f1b5f95735da38bf66acc87cdedc25c7,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,30 V,30.0 V,,-22.578125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_001,,1,qwen2p5_7b_instruct:EL_B_001:1:qwen_primary_20260616T091228Z,de9cee24f2a7560db05798f49c7c34825a27bfd8830f9f4d0c23b9e55ea16ba5,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,30 V,30.0 V,,-24.46875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_001,,2,qwen2p5_7b_instruct:EL_B_001:2:qwen_primary_20260616T091228Z,ff1af60bd6f76091c158678768eeb98dddcd61eef671ac926c6130c2ab63e168,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,30 V,30.0 V,,-24.0,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_001,,3,qwen2p5_7b_instruct:EL_B_001:3:qwen_primary_20260616T091228Z,b5b5ab05a73dedb097f1e1d8119221f6634badb0340896bf2d4bebbd39c0b496,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,30 V,30.0 V,,-23.09375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_002,,0,qwen2p5_7b_instruct:EL_B_002:0:qwen_primary_20260616T091228Z,b7875bd4fd24f31a6fdf8691fd823ed103b00274c6190f66b453e9e1415f35ad,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,24.0 W,24.0 W,,-9.7578125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_002,,1,qwen2p5_7b_instruct:EL_B_002:1:qwen_primary_20260616T091228Z,58e91c76b01ca2ef4c6259aa2e8a81faf06ed0f2ac69ddb08f97830a36fb746b,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,24.0 W,24.0 W,,-11.6640625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_002,,2,qwen2p5_7b_instruct:EL_B_002:2:qwen_primary_20260616T091228Z,11e0b68a3bb7a0c23cb661ffc188105f127d5822abedd448c2f4f52a4ecb5a69,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,24.0 W,24.0 W,,-12.578125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_002,,3,qwen2p5_7b_instruct:EL_B_002:3:qwen_primary_20260616T091228Z,4ed542b31637acbd6e871a91a376d0ead18f891feaa252b787688f38fda04830,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,24.0 W,24.0 W,,-12.28125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_003,,0,qwen2p5_7b_instruct:EL_B_003:0:qwen_primary_20260616T091228Z,5720da096f6f32c2183dba2c16eec073a45e3ef57c6ced75dababef9e7b3d55d,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,4.5e-04 C,4.5e-4 C,,-28.015625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_003,,1,qwen2p5_7b_instruct:EL_B_003:1:qwen_primary_20260616T091228Z,40a03e2334851a04814a6b334197078d293b42cd53c1fe1abc6da937f1c72224,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,4.5e-03 C,4.5e-4 C,,-28.1875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_003,,2,qwen2p5_7b_instruct:EL_B_003:2:qwen_primary_20260616T091228Z,85f8fb7e0304776398403a3aeabc04c78c278cf0b266fa8bb49fa30fb846f4f6,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,4.5e-04 C,4.5e-4 C,,-29.03125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_003,,3,qwen2p5_7b_instruct:EL_B_003:3:qwen_primary_20260616T091228Z,d4da4c715b6bfc04b86d2dbf01584f04a5f97fa239b0f90af37c115d57542c0f,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,4.5e-03 C,4.5e-4 C,,-28.890625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_004,,0,qwen2p5_7b_instruct:EL_B_004:0:qwen_primary_20260616T091228Z,cd71df986773d87e175f6eec978bab4891e46be6691e21efa6a6c1a476aca253,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,0.7195 N,0.8991 N,,-52.40625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_004,,1,qwen2p5_7b_instruct:EL_B_004:1:qwen_primary_20260616T091228Z,95af5040501c0a8e1061a7563ef0f1334e2288f4f59f1eda59cb58f4a8b33e8f,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,0.7192 N,0.8991 N,,-52.6875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_004,,2,qwen2p5_7b_instruct:EL_B_004:2:qwen_primary_20260616T091228Z,2f6002e7f50a05bb1a37a8fdace0536fde70d7f33a0efad293cf84296ccd807e,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,799.2 N,0.8991 N,,-53.78125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_004,,3,qwen2p5_7b_instruct:EL_B_004:3:qwen_primary_20260616T091228Z,9efcb058e096fc7a405236322343667c53b2574a0a69f76d9dde11a30ae139eb,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,0.7195 N,0.8991 N,,-51.28125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_005,,0,qwen2p5_7b_instruct:EL_B_005:0:qwen_primary_20260616T091228Z,8b0c9125a145fee513dd06814178bf245455524ea400475b39934aef3a7451f4,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,2.997e4 N/C,3.0e5 N/C,,-34.40625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_005,,1,qwen2p5_7b_instruct:EL_B_005:1:qwen_primary_20260616T091228Z,73ee156fdf8877754897451c811adbbf6b23f807fa93135945306f7325921267,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,2.997e4 N/C,3.0e5 N/C,,-33.4375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_005,,2,qwen2p5_7b_instruct:EL_B_005:2:qwen_primary_20260616T091228Z,561b96152e36c57c466eaa8344e033e956015fc3054da38c2c3ba1034ae8e539,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,2.997e4 N/C,3.0e5 N/C,,-32.875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_B_005,,3,qwen2p5_7b_instruct:EL_B_005:3:qwen_primary_20260616T091228Z,12414a4808fd3a18d87ad43b260c5722a9d69c4b9f251e3036ff0a026fad4d85,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,2.997e4 N/C,3.0e5 N/C,,-31.609375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_001,,0,qwen2p5_7b_instruct:TH_B_UM_001:0:qwen_primary_20260616T091228Z,64db8461c54a8dd2b23545fbd9fd017b252e05ca4dc7ca1f7d5f1a06293b7a9b,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,41860.0 J,41860 J,,-23.71875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_001,,1,qwen2p5_7b_instruct:TH_B_UM_001:1:qwen_primary_20260616T091228Z,797484a42c66d81461ca58898ee6aa04f83cb06ca277d8e3e81c0c38ff351808,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,41860.0 J,41860 J,,-19.5,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_001,,2,qwen2p5_7b_instruct:TH_B_UM_001:2:qwen_primary_20260616T091228Z,3e66478e5dc119466968e7f8f79c66c22a964cb98659acc317b97bfd9ec12c64,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,41860 J,41860 J,,-19.5,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_001,,3,qwen2p5_7b_instruct:TH_B_UM_001:3:qwen_primary_20260616T091228Z,3e786f7b459a0dfe5a6984331364300f56a31e4465e265233bf77011e6d3697d,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,8372 J,41860 J,,-23.0,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_002,,0,qwen2p5_7b_instruct:TH_B_UM_002:0:qwen_primary_20260616T091228Z,f0c2803fe622e48eb0e15f3e2b23f0d05844ebd522def863fc106fe6151392cb,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,41860 J,41860 J,,-17.828125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_002,,1,qwen2p5_7b_instruct:TH_B_UM_002:1:qwen_primary_20260616T091228Z,f74e5f5cd275be7694b286e72094ddd182fe949fb9e2a3ee2e61ed87c56d3998,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,41860 J,41860 J,,-16.328125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_002,,2,qwen2p5_7b_instruct:TH_B_UM_002:2:qwen_primary_20260616T091228Z,c5be9c4e84da64c993803376368c5b5ff3759b3ed078b19e1800be361dda92f8,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,41860 J,41860 J,,-16.265625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_002,,3,qwen2p5_7b_instruct:TH_B_UM_002:3:qwen_primary_20260616T091228Z,b174ad17d274bfd2b5335bfa2fdfbbe7edfc7706ee09a04a6a49ed54fd2daa5a,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,41860 J,41860 J,,-17.96875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_003,,0,qwen2p5_7b_instruct:TH_B_UM_003:0:qwen_primary_20260616T091228Z,a13b20ca1cf8b56e8654b791076b48dc71f620111546a52a6115da3e23255f52,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,10460 J,41860 J,,-23.359375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_003,,1,qwen2p5_7b_instruct:TH_B_UM_003:1:qwen_primary_20260616T091228Z,bfc46a4ae7d80ea26fadf4856d6029eb415ecb1f10928ee27e880f8b5f1436f4,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,41860.0 J,41860 J,,-20.6875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_003,,2,qwen2p5_7b_instruct:TH_B_UM_003:2:qwen_primary_20260616T091228Z,7cb1972994050f7dca97c186b11f5670e753204d69841f4980d7113c961a4e3a,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,41860 J,41860 J,,-20.234375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_003,,3,qwen2p5_7b_instruct:TH_B_UM_003:3:qwen_primary_20260616T091228Z,48c2fa4fe95253dce1da968eaab8def322dfb17a1dfeac92d0d37aa40a2cbf12,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,10460 J,41860 J,,-21.984375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_004,,0,qwen2p5_7b_instruct:TH_B_UM_004:0:qwen_primary_20260616T091228Z,b723b2a0caee2c513aa5ed8cd6c5b25a202651f096146cd74f29c92face3cb49,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,42000 J,42000 J,,-35.0625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_004,,1,qwen2p5_7b_instruct:TH_B_UM_004:1:qwen_primary_20260616T091228Z,549e56956f0b313b6e80d405304a73e058c533097e882b82c9a04d1d754d981d,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,42000 J,42000 J,,-32.8125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_004,,2,qwen2p5_7b_instruct:TH_B_UM_004:2:qwen_primary_20260616T091228Z,df44663bd01d7f923142cc0a38ea9176169f9ee7e33bd8a16ada8353308ad339,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,42000 J,42000 J,,-34.03125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_004,,3,qwen2p5_7b_instruct:TH_B_UM_004:3:qwen_primary_20260616T091228Z,2d3d8ae33bcdcf3c66c275f761a36e1f23172517d9d5b054fc81ab46006e780f,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,42000 J,42000 J,,-33.34375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_005,,0,qwen2p5_7b_instruct:TH_B_UM_005:0:qwen_primary_20260616T091228Z,04c1ddb22511f08531ceb36151eeec8552f212e78dbb587e7c511be6832d667d,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,42000 J,42000 J,,-34.34375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_005,,1,qwen2p5_7b_instruct:TH_B_UM_005:1:qwen_primary_20260616T091228Z,78ca79ccb1002543bfdc56037673080009343c63961fe30c17d5cda27876b3e6,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,42000 J,42000 J,,-33.4375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_005,,2,qwen2p5_7b_instruct:TH_B_UM_005:2:qwen_primary_20260616T091228Z,dd173aa85ff9aeeb69fde5c9a6ee74854298108a08a3539b9f0b779e97a43ecf,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,42000 J,42000 J,,-33.84375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_005,,3,qwen2p5_7b_instruct:TH_B_UM_005:3:qwen_primary_20260616T091228Z,126d71b7e652b785618dccb288c8552700ea7363308b94732b4cd0d3c12ffbd5,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,42000 J,42000 J,,-32.96875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_006,,0,qwen2p5_7b_instruct:TH_B_UM_006:0:qwen_primary_20260616T091228Z,3f075e8fd4e9495b616319133f037540102249e13ff847d7969d8b554b6616d2,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,,100000 Pa,,-24.890625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_006,,1,qwen2p5_7b_instruct:TH_B_UM_006:1:qwen_primary_20260616T091228Z,51cd5e0ae0a51ccdb4a16bcba61b71146967fa1f34c74d663faf58fa4ad5ef00,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,125332.28 Pa,100000 Pa,,-28.296875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_006,,2,qwen2p5_7b_instruct:TH_B_UM_006:2:qwen_primary_20260616T091228Z,736d380a806bd078e16fabc2c8117d9bf0c03087b37b291018ca9e014976b08a,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,125000 Pa,100000 Pa,,-25.234375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_006,,3,qwen2p5_7b_instruct:TH_B_UM_006:3:qwen_primary_20260616T091228Z,4c2b6c7b2e46d60da94b1dd78ac6d4caaa776b932c870c5597d527a4e324ab6e,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,127486.6 Pa,100000 Pa,,-24.3125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_007,,0,qwen2p5_7b_instruct:TH_B_UM_007:0:qwen_primary_20260616T091228Z,bcd78d1bf0011ce5ca442489af8ffdba2d745ac15006fedd11932d03abb89d08,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,126000 Pa,100000 Pa,,-26.65625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_007,,1,qwen2p5_7b_instruct:TH_B_UM_007:1:qwen_primary_20260616T091228Z,d36a7223f4e583df195928e2c57facfcbdb3b128dd31865090f82c96ad2b52d3,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,126000 Pa,100000 Pa,,-26.796875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_007,,2,qwen2p5_7b_instruct:TH_B_UM_007:2:qwen_primary_20260616T091228Z,f378e652e8322ef91ac6b4d0378cfe456b4700839de723510b2d8f1ff3d94891,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,126000 Pa,100000 Pa,,-28.703125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_007,,3,qwen2p5_7b_instruct:TH_B_UM_007:3:qwen_primary_20260616T091228Z,34b697538230888771a0c9963e55ef6fe67cd8925a017b1de763ff5f9c52dee0,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,126000 Pa,100000 Pa,,-28.875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_008,,0,qwen2p5_7b_instruct:TH_B_UM_008:0:qwen_primary_20260616T091228Z,16d10c2025a2de607cf9844f359b7f304c0acc6b7a6c4df3cfc968f1638a1ed4,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,112500 Pa,100000 Pa,,-27.953125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_008,,1,qwen2p5_7b_instruct:TH_B_UM_008:1:qwen_primary_20260616T091228Z,c1b39f48ff570728c3ea3beaf6d980c7fb57fac9e6c8532832ae4133c11338ca,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,61433.3 Pa,100000 Pa,,-28.359375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_008,,2,qwen2p5_7b_instruct:TH_B_UM_008:2:qwen_primary_20260616T091228Z,39d95fc0c6b14c9bfdb8ae34400ff9ce28f2af4e20d703a2f35fba511858cdf9,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,624999.9999999999 Pa,100000 Pa,,-30.84375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_008,,3,qwen2p5_7b_instruct:TH_B_UM_008:3:qwen_primary_20260616T091228Z,1c047ce5b64371fb554fcc0f2855535aff9a14a3205d06ca9d6d86d766b136f6,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,650000 Pa,100000 Pa,,-28.359375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_009,,0,qwen2p5_7b_instruct:TH_B_UM_009:0:qwen_primary_20260616T091228Z,29d24afb1ef5a79e62cc0dd49308328c75c24077891069718a64156a6d29045b,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,,0.010 m,,-32.5,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_009,,1,qwen2p5_7b_instruct:TH_B_UM_009:1:qwen_primary_20260616T091228Z,81f1c23eaa662eb607bb614ba128fa819183a67e6cbec6f6cb62b789b74b1268,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,0.049 m,0.010 m,,-28.828125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,TH_B_UM_009,,2,qwen2p5_7b_instruct:TH_B_UM_009:2:qwen_primary_20260616T091228Z,b9517027e33d43837a760c01a737eec14bf7bed0b69109cbbb5502ec70d45dba,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,,0.010 m,,-21.671875,,,"[""stage6_qwen_behavioural_full_rerun""]"
